team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,75,038,201801,01,한채진,F,40:00,3-6,1-4,3-4,2,6,8,2,1,1,2,0,12
KDB생명,75,038,201801,01,노현지,F,34:33,1-4,2-6,0-0,0,4,4,5,1,1,4,0,8
KDB생명,75,038,201801,01,서덜랜드,F,27:20,7-10,0-1,2-2,4,4,8,1,3,1,3,0,16
KDB생명,75,038,201801,01,구슬,F,25:49,1-2,0-3,2-2,1,3,4,2,5,0,2,0,4
KDB생명,75,038,201801,01,김소담,C,23:55,1-7,1-2,4-4,2,1,3,1,4,0,0,0,9
KDB생명,75,038,201801,01,블랙,C,19:20,2-7,0-0,7-7,0,3,3,0,0,1,1,1,11
KDB생명,75,038,201801,01,김시온,G,15:23,0-2,0-3,0-0,0,1,1,2,2,1,1,0,0
KDB생명,75,038,201801,01,정유진,G,06:53,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
KDB생명,75,038,201801,01,진안,C,06:47,0-1,0-0,0-0,1,1,2,1,1,0,0,0,0
KDB생명,75,038,201801,01,팀합계,팀합계,200:00,15-39,4-19,18-19,10,23,33,14,18,5,13,1,60
