team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,26,038,201711,01,구슬,F,29:29,4-6,1-5,3-3,0,2,2,3,1,1,4,0,14
KDB생명,26,038,201711,01,노현지,F,28:49,2-6,0-5,4-4,1,4,5,2,1,3,1,0,8
KDB생명,26,038,201711,01,한채진,F,26:38,2-6,0-2,4-4,0,2,2,0,2,0,2,0,8
KDB생명,26,038,201711,01,진안,C,24:58,8-11,0-1,1-3,1,3,4,1,4,0,3,0,17
KDB생명,26,038,201711,01,안혜지,G,23:43,0-2,1-2,2-4,2,2,4,5,0,1,0,0,5
KDB생명,26,038,201711,01,이경은,G,22:39,2-2,1-2,0-0,1,3,4,2,2,1,3,1,7
KDB생명,26,038,201711,01,김소담,C,18:42,2-4,0-1,1-2,1,5,6,2,5,0,1,0,5
KDB생명,26,038,201711,01,블랙,C,12:03,0-1,0-0,0-2,0,3,3,0,1,0,2,0,0
KDB생명,26,038,201711,01,정유진,G,09:30,1-1,0-2,0-1,1,1,2,1,1,0,0,0,2
KDB생명,26,038,201711,01,김시온,G,03:29,0-0,0-0,0-0,0,0,0,1,1,0,0,0,0
KDB생명,26,038,201711,01,팀합계,팀합계,200:00,21-39,3-20,15-23,7,25,32,17,18,6,16,1,66
