team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
현대,7,016,200408,00,한채진,F,35:30,4-10,5-6,3-5,3,3,6,2,3,1,0,0,26
현대,7,016,200408,00,진신혜,C,32:07,6-13,0-0,0-0,1,3,4,1,3,2,1,0,12
현대,7,016,200408,00,김보현,F,26:58,1-2,3-6,0-0,0,4,4,3,1,2,3,0,11
현대,7,016,200408,00,선수민,F,24:48,6-9,0-0,1-2,6,9,15,2,5,0,1,0,13
현대,7,016,200408,00,최윤아,G,23:36,2-3,0-1,2-2,0,3,3,6,3,2,2,0,6
현대,7,016,200408,00,박선영,G,18:51,5-8,0-2,0-0,0,5,5,1,3,0,0,0,10
현대,7,016,200408,00,이영채,F,16:30,2-9,0-0,0-0,1,2,3,0,3,1,0,0,4
현대,7,016,200408,00,진미정,F,13:44,1-4,0-0,1-2,0,1,1,1,1,3,0,0,3
현대,7,016,200408,00,박현진,F,07:56,1-1,0-0,0-0,0,0,0,2,1,1,1,0,2
현대,7,016,200408,00,팀합계,팀합계,200:00,28-59,8-15,7-11,11,30,41,18,23,12,8,0,87
