team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,59,041,202101,01,김진영,F,33:45,5-11,1-1,0-0,3,3,6,4,4,1,2,0,13
BNK 썸,59,041,202101,01,안혜지,G,32:10,1-2,0-2,3-5,1,2,3,4,0,1,0,0,5
BNK 썸,59,041,202101,01,진안,C,31:37,8-14,0-0,2-8,4,4,8,1,3,0,0,0,18
BNK 썸,59,041,202101,01,이소희,G,31:32,2-4,3-7,0-0,1,3,4,0,5,0,4,0,13
BNK 썸,59,041,202101,01,노현지,F,27:24,0-1,1-4,0-0,1,3,4,2,3,1,1,1,3
BNK 썸,59,041,202101,01,구슬,F,24:16,4-7,1-3,0-0,0,0,0,3,4,1,3,0,11
BNK 썸,59,041,202101,01,김시온,G,07:50,0-1,0-0,0-0,1,0,1,1,2,0,1,0,0
BNK 썸,59,041,202101,01,김희진,G,07:02,0-1,1-2,0-0,0,0,0,1,2,0,1,0,3
BNK 썸,59,041,202101,01,김선희,F,01:28,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,59,041,202101,01,김지은,F,01:28,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
BNK 썸,59,041,202101,01,문지영,C,01:28,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,59,041,202101,01,팀합계,팀합계,200:00,20-41,7-19,5-13,11,16,27,16,23,4,12,1,66
