team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,89,041,202102,01,강이슬,F,31:25,6-15,4-8,2-2,3,6,9,5,2,0,2,1,26
하나은행,89,041,202102,01,강유림,F,28:54,1-2,1-2,0-0,2,3,5,2,2,1,2,1,5
하나은행,89,041,202102,01,신지현,G,28:30,7-12,2-5,2-3,1,4,5,4,3,0,3,0,22
하나은행,89,041,202102,01,정예림,G,27:43,0-1,2-2,0-0,4,5,9,3,3,0,0,0,6
하나은행,89,041,202102,01,양인영,F,27:28,1-6,0-0,0-0,1,5,6,2,2,2,1,1,2
하나은행,89,041,202102,01,김지영,G,11:51,2-3,0-0,0-0,0,2,2,4,2,1,1,0,4
하나은행,89,041,202102,01,김단아,F,11:47,1-1,1-3,0-0,1,0,1,0,3,1,0,0,5
하나은행,89,041,202102,01,백지은,F,06:58,4-4,1-1,0-1,0,1,1,0,0,0,0,0,11
하나은행,89,041,202102,01,이하은,C,05:34,1-1,0-0,0-1,0,0,0,0,1,1,0,0,2
하나은행,89,041,202102,01,강계리,G,05:33,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
하나은행,89,041,202102,01,이지우,G,04:46,0-0,0-0,2-2,0,2,2,1,2,0,0,0,2
하나은행,89,041,202102,01,김두나랑,F,03:53,0-0,0-2,2-4,0,0,0,0,1,0,1,0,2
하나은행,89,041,202102,01,이채은,F,03:08,1-1,0-0,4-6,0,0,0,0,1,1,1,0,6
하나은행,89,041,202102,01,최민주,F,02:30,1-2,0-0,0-0,0,0,0,0,1,1,3,0,2
하나은행,89,041,202102,01,팀합계,팀합계,200:00,25-48,11-23,12-19,12,28,40,21,24,8,14,3,95
