team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,75,041,202102,01,이소희,G,38:13,5-7,1-2,1-2,0,3,3,6,2,2,2,0,14
BNK 썸,75,041,202102,01,노현지,F,37:32,4-5,4-7,1-1,1,5,6,1,2,0,1,0,21
BNK 썸,75,041,202102,01,진안,C,35:54,6-14,0-0,6-9,3,10,13,3,4,0,1,0,18
BNK 썸,75,041,202102,01,김진영,F,29:20,3-8,0-0,1-2,3,2,5,1,4,1,4,0,7
BNK 썸,75,041,202102,01,김시온,G,22:02,1-3,0-1,0-0,1,3,4,3,4,2,2,0,2
BNK 썸,75,041,202102,01,안혜지,G,18:38,0-1,0-1,0-2,0,1,1,4,2,0,1,0,0
BNK 썸,75,041,202102,01,김희진,G,09:42,0-1,0-1,0-0,0,0,0,1,2,0,0,0,0
BNK 썸,75,041,202102,01,문지영,C,06:39,0-1,0-0,0-0,0,0,0,0,2,0,1,0,0
BNK 썸,75,041,202102,01,김지은,F,02:00,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,75,041,202102,01,팀합계,팀합계,200:00,19-40,5-12,9-16,8,24,32,19,22,5,12,0,62
