team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,4,041,202010,01,진안,C,38:48,9-16,0-0,3-4,2,7,9,2,4,1,1,1,21
BNK 썸,4,041,202010,01,안혜지,G,36:22,2-9,2-5,4-8,1,2,3,8,1,0,2,0,14
BNK 썸,4,041,202010,01,김진영,F,35:51,6-9,1-4,0-0,7,5,12,4,4,0,3,0,15
BNK 썸,4,041,202010,01,노현지,F,27:31,1-2,3-5,5-6,0,2,2,1,3,0,0,2,16
BNK 썸,4,041,202010,01,이소희,G,25:40,1-5,1-3,0-0,0,4,4,3,2,1,0,0,5
BNK 썸,4,041,202010,01,구슬,F,12:39,0-6,2-4,0-0,0,0,0,1,5,2,2,0,6
BNK 썸,4,041,202010,01,김희진,G,12:15,1-2,1-2,0-0,0,2,2,2,3,0,0,0,5
BNK 썸,4,041,202010,01,김선희,F,06:52,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
BNK 썸,4,041,202010,01,김현아,G,03:19,0-0,0-1,0-0,0,1,1,0,0,0,1,0,0
BNK 썸,4,041,202010,01,박찬양,C,00:43,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,4,041,202010,01,팀합계,팀합계,200:00,20-49,10-24,12-18,10,24,34,21,22,4,9,3,82
