team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,22,041,202011,01,강이슬,F,40:00,6-8,5-6,8-8,0,6,6,2,3,1,3,0,35
하나은행,22,041,202011,01,고아라,F,27:27,1-6,0-2,0-0,0,1,1,1,0,2,1,0,2
하나은행,22,041,202011,01,신지현,G,26:36,6-12,2-3,1-2,2,2,4,3,5,0,1,0,19
하나은행,22,041,202011,01,백지은,F,23:50,1-2,0-0,0-0,0,5,5,0,5,1,1,0,2
하나은행,22,041,202011,01,이하은,C,20:36,1-3,0-0,1-2,1,2,3,0,1,1,1,2,3
하나은행,22,041,202011,01,강계리,G,17:19,2-2,1-2,3-3,1,0,1,4,0,2,1,0,10
하나은행,22,041,202011,01,양인영,F,15:09,2-6,0-0,0-0,1,0,1,1,4,0,4,0,4
하나은행,22,041,202011,01,강유림,F,13:19,0-1,0-3,0-0,0,2,2,0,1,2,0,0,0
하나은행,22,041,202011,01,이정현,C,09:21,0-0,0-0,0-0,0,1,1,0,2,0,0,0,0
하나은행,22,041,202011,01,이지우,G,04:36,0-2,0-1,0-0,1,0,1,1,1,0,1,0,0
하나은행,22,041,202011,01,김단아,F,01:47,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
하나은행,22,041,202011,01,팀합계,팀합계,200:00,19-42,8-17,13-15,6,19,25,12,22,9,14,2,75
