team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,35,041,202012,01,안혜지,G,34:18,2-3,2-7,0-0,0,0,0,4,4,1,3,1,10
BNK 썸,35,041,202012,01,진안,C,34:11,8-19,0-0,2-2,2,8,10,5,2,2,0,1,18
BNK 썸,35,041,202012,01,이소희,G,30:17,3-7,1-5,3-4,3,1,4,2,1,1,0,0,12
BNK 썸,35,041,202012,01,김진영,F,26:39,4-5,0-2,0-1,2,0,2,0,4,0,1,1,8
BNK 썸,35,041,202012,01,노현지,F,26:39,3-3,0-1,0-0,1,0,1,4,4,1,2,0,6
BNK 썸,35,041,202012,01,김시온,G,17:25,4-4,0-1,1-2,0,0,0,0,3,0,1,1,9
BNK 썸,35,041,202012,01,김희진,G,12:38,0-1,1-4,0-0,0,1,1,1,0,2,0,0,3
BNK 썸,35,041,202012,01,구슬,F,08:32,1-2,0-0,0-0,1,1,2,0,1,0,0,0,2
BNK 썸,35,041,202012,01,김현아,G,03:54,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,35,041,202012,01,박찬양,C,03:54,2-2,0-0,0-0,0,1,1,0,0,0,0,0,4
BNK 썸,35,041,202012,01,김지은,F,01:33,0-0,0-1,0-0,0,1,1,0,0,1,1,0,0
BNK 썸,35,041,202012,01,팀합계,팀합계,200:00,27-46,4-21,6-9,9,13,22,16,19,8,8,4,72
