team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
삼성생명,11,031,201010,01,이미선,G,39:14,1-3,2-3,1-2,1,3,4,9,2,5,1,1,9
삼성생명,11,031,201010,01,이종애,C,39:14,9-17,0-0,7-7,6,6,12,3,0,0,0,2,25
삼성생명,11,031,201010,01,박정은,F,34:09,2-7,1-5,1-2,1,0,1,3,3,0,3,0,8
삼성생명,11,031,201010,01,김한별,G,30:03,5-7,0-2,4-5,4,5,9,4,5,1,1,1,14
삼성생명,11,031,201010,01,선수민,C,26:24,4-7,0-0,1-2,1,0,1,0,4,1,3,0,9
삼성생명,11,031,201010,01,박언주,F,20:23,0-1,2-3,0-0,1,0,1,1,1,1,1,0,6
삼성생명,11,031,201010,01,이유진,C,06:08,0-4,0-0,0-0,2,0,2,0,0,0,0,0,0
삼성생명,11,031,201010,01,홍보람,F,02:53,0-2,0-0,0-0,0,1,1,0,0,0,0,0,0
삼성생명,11,031,201010,01,박태은,G,00:46,0-0,0-1,0-0,0,0,0,0,0,0,0,0,0
삼성생명,11,031,201010,01,이선화,C,00:46,1-1,0-0,0-0,1,0,1,0,0,1,0,0,2
삼성생명,11,031,201010,01,팀합계,팀합계,200:00,22-49,5-14,14-18,17,15,32,20,15,9,9,4,73
