team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신세계,94,031,201102,01,김지윤,G,32:13,5-7,1-2,3-3,1,5,6,5,3,0,1,0,16
신세계,94,031,201102,01,강지우,C,32:04,6-13,0-0,0-0,3,12,15,0,1,0,3,2,12
신세계,94,031,201102,01,김정은,F,31:50,6-11,1-2,7-9,1,4,5,3,1,0,3,1,22
신세계,94,031,201102,01,김나연,G,31:30,1-4,1-4,1-2,2,5,7,1,3,0,2,0,6
신세계,94,031,201102,01,허윤자,C,29:25,2-4,0-0,2-2,3,2,5,5,2,3,0,0,6
신세계,94,031,201102,01,박하나,G,14:00,0-2,0-1,3-4,1,1,2,0,1,0,0,0,3
신세계,94,031,201102,01,진신혜,C,13:11,0-3,0-0,0-0,0,2,2,0,5,0,1,1,0
신세계,94,031,201102,01,김지현,G,07:47,1-1,0-0,0-0,0,1,1,1,0,0,2,0,2
신세계,94,031,201102,01,김지수,G,02:40,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
신세계,94,031,201102,01,염윤아,F,02:40,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
신세계,94,031,201102,01,이지현,G,02:40,1-3,0-0,0-0,0,0,0,0,1,0,0,0,2
신세계,94,031,201102,01,팀합계,팀합계,200:00,23-50,3-9,16-20,11,32,43,15,17,3,12,4,71
