team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
블루스타,1,031,201101,10,김단비,F,30:00,5-6,2-9,0-1,0,3,3,4,1,0,1,1,16
블루스타,1,031,201101,10,김영옥,G,30:00,5-6,2-7,0-0,0,3,3,7,2,2,0,0,16
블루스타,1,031,201101,10,김보미,F,26:31,1-5,2-8,0-0,5,2,7,2,1,2,1,0,8
블루스타,1,031,201101,10,김나연,G,23:29,1-1,2-10,3-3,2,4,6,5,1,1,2,0,11
블루스타,1,031,201101,10,정선화,C,20:53,3-6,0-1,0-0,2,2,4,3,2,3,2,1,6
블루스타,1,031,201101,10,김수연,C,15:53,3-4,1-1,0-0,2,1,3,0,1,1,0,0,9
블루스타,1,031,201101,10,신정자,C,15:18,3-6,0-0,0-0,1,3,4,2,1,0,2,2,6
블루스타,1,031,201101,10,김계령,C,11:49,3-5,0-3,0-0,2,2,4,1,1,0,1,1,6
블루스타,1,031,201101,10,강영숙,C,10:00,2-3,0-0,1-2,2,5,7,1,0,0,1,1,5
블루스타,1,031,201101,10,박정은,F,10:00,0-0,0-2,0-0,1,1,2,1,0,0,1,0,0
블루스타,1,031,201101,10,정선민,F,06:07,1-1,0-0,0-0,1,0,1,1,2,0,2,0,2
블루스타,1,031,201101,10,팀합계,팀합계,200:00,27-43,9-41,4-6,18,26,44,27,12,9,13,6,85
