team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신세계,66,031,201101,01,김정은,F,34:15,6-12,2-4,1-2,0,2,2,2,3,0,2,0,19
신세계,66,031,201101,01,김지윤,G,33:25,5-11,0-0,4-4,0,0,0,4,4,0,2,0,14
신세계,66,031,201101,01,허윤자,C,32:03,4-6,0-0,2-2,3,10,13,4,3,0,1,0,10
신세계,66,031,201101,01,김계령,C,30:53,5-10,0-0,3-6,3,7,10,1,4,1,2,2,13
신세계,66,031,201101,01,양선애,G,20:09,0-1,0-0,0-0,0,0,0,2,1,2,1,0,0
신세계,66,031,201101,01,박하나,G,17:50,2-3,0-2,0-0,0,1,1,0,1,1,0,0,4
신세계,66,031,201101,01,강지우,C,17:04,4-5,0-0,1-2,4,3,7,3,1,0,0,1,9
신세계,66,031,201101,01,김나연,G,07:46,1-1,0-1,0-0,0,0,0,0,3,1,0,0,2
신세계,66,031,201101,01,김지현,G,06:35,1-1,1-2,1-2,0,0,0,1,0,0,1,0,6
신세계,66,031,201101,01,팀합계,팀합계,200:00,28-50,3-9,12-18,10,23,33,17,20,5,9,3,77
