team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신세계,56,031,201101,01,김지윤,G,38:59,6-9,0-2,4-4,1,5,6,2,3,3,3,0,16
신세계,56,031,201101,01,김정은,F,37:18,5-12,0-5,2-4,4,6,10,2,4,2,4,0,12
신세계,56,031,201101,01,김계령,C,36:32,5-14,0-0,6-10,6,5,11,1,3,1,1,0,16
신세계,56,031,201101,01,허윤자,C,35:35,4-6,0-2,0-0,2,7,9,7,3,4,2,0,8
신세계,56,031,201101,01,김나연,G,20:30,1-1,0-3,0-0,1,0,1,0,2,2,1,0,2
신세계,56,031,201101,01,양선애,G,16:33,0-0,0-3,0-0,1,1,2,0,0,1,1,0,0
신세계,56,031,201101,01,강지우,C,05:53,1-4,0-0,0-0,0,0,0,0,1,0,0,0,2
신세계,56,031,201101,01,박하나,G,05:39,0-0,0-0,0-0,0,0,0,0,3,0,1,0,0
신세계,56,031,201101,01,진신혜,C,02:00,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
신세계,56,031,201101,01,김지현,G,01:01,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0
신세계,56,031,201101,01,팀합계,팀합계,200:00,22-46,0-15,12-18,15,25,40,13,19,13,13,0,56
