team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신한은행,46,019,200508,01,겐트,F,40:00,8-13,0-4,2-4,5,10,15,1,2,2,1,0,18
신한은행,46,019,200508,01,전주원,G,40:00,2-7,1-5,5-5,1,2,3,9,1,0,5,0,12
신한은행,46,019,200508,01,선수민,F,30:02,2-6,2-2,3-4,2,2,4,0,1,1,0,1,13
신한은행,46,019,200508,01,진미정,F,29:16,3-8,3-4,0-0,0,1,1,1,4,2,1,0,15
신한은행,46,019,200508,01,박선영,G,25:41,0-3,0-1,0-0,2,6,8,1,3,1,1,0,0
신한은행,46,019,200508,01,강지우,C,14:38,0-2,0-0,0-0,2,2,4,0,3,0,0,0,0
신한은행,46,019,200508,01,최윤아,G,07:24,0-0,0-2,0-0,0,1,1,1,0,0,0,1,0
신한은행,46,019,200508,01,강영숙,C,05:20,0-0,0-0,0-0,0,0,0,0,2,0,1,1,0
신한은행,46,019,200508,01,한채진,F,05:16,0-1,1-1,0-0,0,0,0,0,2,0,0,0,3
신한은행,46,019,200508,01,김나연,G,02:23,0-1,0-0,0-2,2,0,2,0,1,0,1,0,0
신한은행,46,019,200508,01,팀합계,팀합계,200:00,15-41,7-19,10-15,14,24,38,13,19,6,10,3,61
