team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
중부선발,1,019,200508,10,김영옥,G,25:19,4-5,2-4,2-2,0,3,3,7,2,3,4,0,16
중부선발,1,019,200508,10,박정은,F,23:01,1-1,6-14,0-0,1,0,1,5,0,1,3,0,20
중부선발,1,019,200508,10,크롤리,C,22:42,3-6,0-0,0-0,3,7,10,5,0,3,1,1,6
중부선발,1,019,200508,10,이종애,C,21:08,4-5,0-0,0-0,1,3,4,0,0,0,0,1,8
중부선발,1,019,200508,10,김경희,F,20:10,1-1,3-9,0-0,0,1,1,1,1,1,0,0,11
중부선발,1,019,200508,10,변연하,F,19:50,3-4,3-6,0-0,1,5,6,3,1,0,0,0,15
중부선발,1,019,200508,10,틸리스,C,18:40,6-9,1-4,0-0,1,7,8,2,0,1,3,1,15
중부선발,1,019,200508,10,홍현희,C,17:30,3-3,0-1,2-2,2,1,3,1,1,0,0,0,8
중부선발,1,019,200508,10,김은혜,F,16:59,0-1,2-7,0-0,0,0,0,0,1,1,0,0,6
중부선발,1,019,200508,10,김지윤,G,14:41,3-4,0-2,0-0,0,3,3,4,2,0,2,0,6
중부선발,1,019,200508,10,팀합계,팀합계,200:00,28-39,17-47,4-4,9,30,39,28,8,10,13,3,111
