team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
현대,29,008,200107,01,김영옥,G,40:00,4-6,2-7,2-2,0,3,3,3,3,0,5,0,16
현대,29,008,200107,01,정윤숙,G,29:42,3-3,0-1,0-0,1,3,4,5,4,2,1,0,6
현대,29,008,200107,01,샌포드,C,29:03,9-14,0-0,0-0,5,6,11,0,0,0,2,2,18
현대,29,008,200107,01,박명애,F,22:27,0-1,2-3,0-2,1,3,4,1,1,0,1,0,6
현대,29,008,200107,01,강지우,C,19:14,4-5,0-0,0-0,0,4,4,0,4,0,5,2,8
현대,29,008,200107,01,옥은희,G,15:45,2-2,2-4,0-0,2,1,3,0,5,0,1,1,10
현대,29,008,200107,01,엠마,,10:57,3-3,0-0,0-0,3,2,5,0,2,0,1,0,6
현대,29,008,200107,01,장화진,G,10:18,0-0,0-2,0-0,0,1,1,3,3,0,1,0,0
현대,29,008,200107,01,권은정,F,09:31,1-2,0-1,0-0,0,3,3,0,1,1,2,0,2
현대,29,008,200107,01,진미정,F,08:02,1-4,0-0,0-0,1,0,1,0,3,0,1,0,2
현대,29,008,200107,01,김은혜,F,05:01,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
현대,29,008,200107,01,팀합계,팀합계,200:00,27-40,6-18,2-4,13,26,39,12,27,3,20,5,74
