team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
우리은행,26,017,200501,01,김영옥,G,37:27,3-6,1-6,0-0,0,5,5,7,4,3,4,3,9
우리은행,26,017,200501,01,이종애,C,36:43,5-10,0-0,0-4,0,7,7,0,3,0,2,4,10
우리은행,26,017,200501,01,밀러,G,35:20,4-9,1-3,2-3,1,6,7,3,5,3,5,0,13
우리은행,26,017,200501,01,김계령,C,27:20,4-10,0-0,2-2,2,5,7,0,2,0,2,0,10
우리은행,26,017,200501,01,홍현희,C,20:02,2-4,0-0,0-0,2,1,3,1,3,0,1,1,4
우리은행,26,017,200501,01,김은혜,F,16:02,1-1,1-3,0-0,1,3,4,0,1,0,1,0,5
우리은행,26,017,200501,01,김지현,G,11:46,0-0,0-0,0-0,0,0,0,2,2,0,0,0,0
우리은행,26,017,200501,01,조혜진,F,10:14,1-2,0-0,0-0,0,0,0,1,0,0,0,0,2
우리은행,26,017,200501,01,김보미,F,02:33,0-1,0-2,0-0,1,0,1,0,1,1,0,0,0
우리은행,26,017,200501,01,홍보라,G,02:33,0-3,0-0,0-0,0,1,1,0,0,0,0,0,0
우리은행,26,017,200501,01,팀합계,팀합계,200:00,20-46,3-14,4-9,7,28,35,14,21,7,15,8,53
