team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KB스타즈,16,017,200501,01,정선민,F,40:00,10-16,1-4,2-3,3,7,10,1,4,3,3,0,25
KB스타즈,16,017,200501,01,티즐리,G,39:29,4-11,3-8,0-0,4,5,9,10,3,1,9,0,17
KB스타즈,16,017,200501,01,신정자,F,32:52,3-4,0-0,2-2,0,2,2,1,1,1,1,0,8
KB스타즈,16,017,200501,01,곽주영,F,30:51,2-5,2-8,0-0,2,2,4,1,3,0,2,0,10
KB스타즈,16,017,200501,01,김분좌,F,25:07,1-3,1-2,0-0,2,0,2,0,1,0,0,0,5
KB스타즈,16,017,200501,01,김진영,G,11:28,0-2,0-0,0-0,0,0,0,1,2,0,0,0,0
KB스타즈,16,017,200501,01,최위정,G,10:00,0-0,1-1,0-0,0,0,0,0,2,2,0,0,3
KB스타즈,16,017,200501,01,김은경,G,06:43,0-1,0-0,0-0,0,0,0,0,2,0,0,0,0
KB스타즈,16,017,200501,01,정선화,C,03:30,0-0,0-0,1-2,1,1,2,0,0,0,0,0,1
KB스타즈,16,017,200501,01,팀합계,팀합계,200:00,20-42,8-23,5-7,12,17,29,14,18,7,15,0,69
