team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
금호생명,37,017,200502,01,홍정애,F,34:04,3-6,0-1,0-0,4,4,8,0,3,1,1,1,6
금호생명,37,017,200502,01,김지윤,G,32:44,6-9,2-4,3-6,0,3,3,13,2,0,4,0,21
금호생명,37,017,200502,01,정미란,F,32:14,1-2,3-4,0-0,1,2,3,1,2,1,3,2,11
금호생명,37,017,200502,01,김경희,F,32:07,2-2,3-9,0-0,1,3,4,1,3,2,1,1,13
금호생명,37,017,200502,01,밀튼존스,F,29:50,9-12,0-1,4-6,5,12,17,2,4,3,1,2,22
금호생명,37,017,200502,01,이순아,F,12:02,0-2,0-1,3-4,0,2,2,1,1,1,1,0,3
금호생명,37,017,200502,01,강윤미,C,11:03,2-5,0-0,0-0,2,0,2,0,4,1,3,0,4
금호생명,37,017,200502,01,최미연,G,07:16,0-1,0-1,0-0,1,0,1,1,0,1,0,0,0
금호생명,37,017,200502,01,이상희,F,05:03,0-1,0-2,0-0,0,0,0,0,0,0,0,0,0
금호생명,37,017,200502,01,김수경,G,03:37,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
금호생명,37,017,200502,01,팀합계,팀합계,200:00,24-41,8-23,10-16,14,26,40,19,19,10,14,6,82
