team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
JOMO,37,003,199908,01,MASAMI,G,25:46,4-6,0-6,1-2,1,5,6,8,2,1,3,0,9
JOMO,37,003,199908,01,KAWABATA,F,21:16,2-6,0-0,3-4,1,9,10,3,1,0,3,1,7
JOMO,37,003,199908,01,IKEDA,G,21:11,8-11,0-2,0-0,3,2,5,0,0,2,2,1,16
JOMO,37,003,199908,01,YANO YUUKO,G,20:21,3-9,2-3,0-0,1,3,4,2,0,0,1,2,12
JOMO,37,003,199908,01,HAMAHUCHI,C,20:10,10-16,0-0,3-5,7,4,11,1,2,0,2,0,23
JOMO,37,003,199908,01,TANABE,C,19:39,3-6,0-0,3-4,4,6,10,3,1,0,1,1,9
JOMO,37,003,199908,01,HAMADA,F,17:10,1-4,0-0,2-2,3,1,4,1,1,0,3,1,4
JOMO,37,003,199908,01,RYOKO,F,16:51,4-6,0-0,0-0,0,3,3,2,1,1,0,1,8
JOMO,37,003,199908,01,OHYAMA,G,16:47,1-4,1-3,0-0,1,3,4,2,0,1,1,0,5
JOMO,37,003,199908,01,KONO,F,15:51,2-4,1-2,0-0,0,2,2,1,3,0,2,0,7
JOMO,37,003,199908,01,SAKURABA,G,04:58,0-1,1-3,0-0,0,1,1,4,0,0,1,0,3
JOMO,37,003,199908,01,팀합계,팀합계,200:00,38-73,5-19,12-17,21,39,60,27,11,5,19,7,103
