team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
대만올스타,29,003,199908,01,CHANG HUI,G,40:00,4-8,2-6,3-4,1,5,6,6,1,6,6,0,17
대만올스타,29,003,199908,01,FU TZU-LIN,G,40:00,4-7,1-6,2-2,1,2,3,1,2,2,4,1,13
대만올스타,29,003,199908,01,TSAI PEI-Y,F,30:04,4-9,1-3,1-2,0,2,2,2,3,3,2,1,12
대만올스타,29,003,199908,01,MAI YAHUI,G,25:29,1-3,1-1,0-0,1,0,1,3,0,2,3,0,5
대만올스타,29,003,199908,01,LIN JUI-MI,G,21:22,4-10,0-0,0-0,0,0,0,0,1,0,0,0,8
대만올스타,29,003,199908,01,HUANG XIAO,G,17:44,3-4,0-0,3-6,2,2,4,2,5,1,2,0,9
대만올스타,29,003,199908,01,LIN HUI-ME,G,11:16,0-2,0-0,0-0,3,1,4,0,1,0,0,0,0
대만올스타,29,003,199908,01,YANG SHU-Y,G,10:14,1-3,1-3,0-0,1,0,1,0,2,0,1,0,5
대만올스타,29,003,199908,01,LOU SHIH-E,G,03:51,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
대만올스타,29,003,199908,01,팀합계,팀합계,200:00,21-46,6-19,9-14,9,13,22,14,15,14,18,2,69
