team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신세계,48,020,200602,01,비어드,G,40:00,11-19,3-7,4-4,3,9,12,1,2,3,6,1,35
신세계,48,020,200602,01,김정은,F,34:12,0-7,1-3,1-4,2,3,5,2,2,0,2,0,4
신세계,48,020,200602,01,박은진,G,33:12,2-6,2-7,1-2,1,2,3,2,3,0,1,0,11
신세계,48,020,200602,01,허윤자,C,22:56,1-5,0-0,0-0,2,3,5,2,3,0,0,0,2
신세계,48,020,200602,01,양지희,C,17:04,1-3,0-1,0-0,1,1,2,1,3,1,0,0,2
신세계,48,020,200602,01,양선애,G,14:43,1-1,0-2,0-0,2,1,3,1,0,1,2,0,2
신세계,48,020,200602,01,임영희,G,13:10,0-0,0-0,0-0,1,1,2,0,1,1,0,0,0
신세계,48,020,200602,01,박세미,G,12:07,1-1,2-3,0-0,0,1,1,2,2,1,1,0,8
신세계,48,020,200602,01,방지윤,G,10:00,0-0,1-3,0-0,0,0,0,0,1,0,0,0,3
신세계,48,020,200602,01,정혜진,F,02:36,0-0,0-2,0-0,0,0,0,0,0,0,0,0,0
신세계,48,020,200602,01,팀합계,팀합계,200:00,17-42,9-28,6-10,12,21,33,11,17,7,12,1,67
