team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신세계,33,011,200207,01,이언주,F,40:00,1-4,3-7,0-0,1,6,7,2,3,0,2,0,11
신세계,33,011,200207,01,양선애,G,36:07,3-5,3-5,0-0,0,0,0,1,3,3,0,0,15
신세계,33,011,200207,01,선수민,F,29:09,7-13,0-0,0-1,0,4,4,1,3,3,2,0,14
신세계,33,011,200207,01,정선민,C,21:18,4-9,0-0,1-2,2,6,8,3,1,1,2,0,9
신세계,33,011,200207,01,마리아,C,20:00,3-4,0-0,2-2,1,7,8,0,1,1,2,1,8
신세계,33,011,200207,01,장선형,F,19:33,3-6,0-3,0-0,0,3,3,2,2,0,2,2,6
신세계,33,011,200207,01,허윤자,C,13:25,1-3,0-0,0-0,0,3,3,0,1,2,0,0,2
신세계,33,011,200207,01,방지윤,G,06:35,1-2,1-1,0-0,1,1,2,0,1,1,2,0,5
신세계,33,011,200207,01,이바나,C,06:35,1-1,0-0,0-2,0,0,0,0,3,1,1,2,2
신세계,33,011,200207,01,윤미연,F,03:53,0-0,0-1,0-0,1,0,1,0,0,0,1,0,0
신세계,33,011,200207,01,임영희,C,03:25,0-0,0-0,0-0,0,1,1,1,2,0,0,0,0
신세계,33,011,200207,01,팀합계,팀합계,200:00,24-47,7-17,3-7,6,31,37,10,20,12,14,5,72
