team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
현대,2,011,200207,01,진미정,F,36:50,3-7,1-4,0-0,0,0,0,1,2,1,1,0,9
현대,2,011,200207,01,김영옥,G,35:22,5-9,1-7,2-3,3,1,4,1,4,0,1,0,15
현대,2,011,200207,01,샌포드,C,33:53,7-16,0-0,6-11,7,8,15,1,2,3,6,0,20
현대,2,011,200207,01,정윤숙,G,25:01,0-1,1-2,2-2,3,2,5,1,3,3,1,0,5
현대,2,011,200207,01,권은정,F,22:19,6-6,1-6,0-0,1,2,3,4,5,0,0,0,15
현대,2,011,200207,01,전주원,G,22:02,1-3,0-3,0-0,1,1,2,6,4,2,1,0,2
현대,2,011,200207,01,강지우,C,17:34,4-5,0-0,1-1,0,1,1,0,1,0,0,0,9
현대,2,011,200207,01,카트웰,C,06:07,1-7,0-0,0-0,2,2,4,0,1,0,1,0,2
현대,2,011,200207,01,박명애,F,00:52,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
현대,2,011,200207,01,팀합계,팀합계,200:00,27-54,4-22,11-17,17,17,34,14,22,9,11,0,77
