team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
우리은행,44,023,200702,01,김은혜,F,40:00,1-3,7-12,3-4,2,2,4,2,3,3,0,1,26
우리은행,44,023,200702,01,캐칭,C,40:00,10-21,3-6,7-9,4,6,10,2,2,1,2,1,36
우리은행,44,023,200702,01,김은경,G,29:32,1-5,2-5,2-3,0,1,1,4,4,0,2,0,10
우리은행,44,023,200702,01,김계령,C,26:26,2-6,0-0,0-0,1,4,5,1,5,0,1,0,4
우리은행,44,023,200702,01,김진영,G,23:50,2-4,1-2,0-0,0,0,0,5,3,3,0,0,7
우리은행,44,023,200702,01,김보미,F,16:08,0-0,0-2,0-0,0,4,4,2,1,0,0,0,0
우리은행,44,023,200702,01,이경은,G,11:54,1-1,0-0,0-0,1,0,1,3,0,2,0,0,2
우리은행,44,023,200702,01,홍보라,G,10:26,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
우리은행,44,023,200702,01,원진아,F,01:44,1-1,0-0,0-0,0,0,0,0,0,0,1,0,2
우리은행,44,023,200702,01,팀합계,팀합계,200:00,18-41,13-27,12-16,8,17,25,19,19,9,6,2,87
