team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
금호생명,11,023,200701,01,김선혜,G,40:00,1-5,3-9,2-2,0,2,2,1,4,0,2,0,13
금호생명,11,023,200701,01,스노우,C,40:00,6-14,0-0,8-11,4,15,19,3,2,0,2,3,20
금호생명,11,023,200701,01,정미란,F,29:05,2-2,2-2,0-0,2,3,5,1,4,0,2,0,10
금호생명,11,023,200701,01,신정자,F,26:36,5-6,0-0,0-0,1,2,3,1,4,1,1,0,10
금호생명,11,023,200701,01,조은주,F,26:30,1-4,1-4,2-2,0,0,0,1,2,0,1,0,7
금호생명,11,023,200701,01,김경희,F,13:55,0-1,0-5,0-0,0,1,1,3,0,0,0,0,0
금호생명,11,023,200701,01,강주림,F,10:27,0-1,0-0,0-0,0,1,1,0,1,0,0,0,0
금호생명,11,023,200701,01,홍정애,F,08:37,0-0,0-0,2-2,0,0,0,0,1,1,1,0,2
금호생명,11,023,200701,01,마리아,G,04:50,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
금호생명,11,023,200701,01,팀합계,팀합계,200:00,15-33,6-20,14-17,7,24,31,10,18,2,10,3,62
