team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
금호생명,24,023,200702,01,스노우,C,38:22,6-10,0-0,1-4,2,12,14,1,1,1,2,2,13
금호생명,24,023,200702,01,신정자,F,32:06,5-12,0-0,2-2,4,2,6,6,5,0,2,1,12
금호생명,24,023,200702,01,정미란,F,29:58,3-5,2-3,4-5,6,4,10,1,3,1,1,0,16
금호생명,24,023,200702,01,조은주,F,26:21,4-7,1-2,3-3,2,0,2,3,2,1,3,0,14
금호생명,24,023,200702,01,김선혜,G,20:32,1-3,2-4,4-4,0,1,1,0,4,0,2,0,12
금호생명,24,023,200702,01,홍정애,F,19:52,2-7,0-0,2-2,2,2,4,3,3,0,3,0,6
금호생명,24,023,200702,01,이언주,G,18:55,2-3,0-3,0-0,0,3,3,5,1,2,0,0,4
금호생명,24,023,200702,01,강주림,F,12:49,0-0,1-1,0-0,0,0,0,1,2,1,1,0,3
금호생명,24,023,200702,01,정안나,F,01:05,1-1,0-0,0-0,1,0,1,0,0,0,0,0,2
금호생명,24,023,200702,01,팀합계,팀합계,200:00,24-48,6-13,16-20,17,24,41,20,21,6,14,3,82
