team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
중부선발,1,023,200702,10,핀스트라,C,27:02,5-11,1-1,1-3,2,6,8,3,0,0,1,1,14
중부선발,1,023,200702,10,장선형,F,22:37,2-2,2-7,0-0,2,4,6,2,2,1,4,0,10
중부선발,1,023,200702,10,김정은,F,22:25,1-4,2-12,0-0,2,3,5,3,0,0,0,0,8
중부선발,1,023,200702,10,정미란,F,22:25,1-1,0-7,1-2,1,1,2,2,2,1,0,0,3
중부선발,1,023,200702,10,김계령,C,20:21,3-6,2-5,2-2,2,8,10,2,0,1,2,0,14
중부선발,1,023,200702,10,양선애,G,20:00,1-1,5-9,0-0,0,1,1,2,1,0,0,0,17
중부선발,1,023,200702,10,김은혜,F,17:35,0-0,3-6,3-3,0,2,2,4,0,0,1,0,12
중부선발,1,023,200702,10,신정자,F,17:35,3-6,1-1,0-0,0,0,0,2,0,0,0,0,9
중부선발,1,023,200702,10,마리아,G,16:07,2-2,0-2,1-2,0,4,4,4,0,1,0,0,5
중부선발,1,023,200702,10,김은경,G,13:53,1-2,0-1,0-0,0,2,2,0,2,1,0,0,2
중부선발,1,023,200702,10,팀합계,팀합계,200:00,19-35,16-51,8-12,9,31,40,24,7,5,8,1,94
