team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
삼성생명,60,023,200703,01,나에스더,C,26:45,3-6,0-0,0-0,1,4,5,0,3,2,2,0,6
삼성생명,60,023,200703,01,잭슨,C,25:56,10-14,0-3,2-2,1,4,5,2,3,4,0,5,22
삼성생명,60,023,200703,01,김채원,F,21:00,2-5,1-2,0-0,0,3,3,1,3,1,5,0,7
삼성생명,60,023,200703,01,변연하,F,18:57,1-4,1-3,0-0,0,1,1,2,1,1,2,0,5
삼성생명,60,023,200703,01,박정은,F,17:47,3-4,0-3,2-3,3,0,3,4,2,0,0,0,8
삼성생명,60,023,200703,01,이미선,G,17:38,0-0,0-0,0-0,2,0,2,3,1,1,3,0,0
삼성생명,60,023,200703,01,박채정,C,14:04,2-6,0-0,0-0,1,0,1,0,4,0,1,0,4
삼성생명,60,023,200703,01,김아름,C,13:15,2-4,0-0,0-0,0,5,5,0,1,0,1,1,4
삼성생명,60,023,200703,01,김영화,G,12:22,0-1,2-3,0-0,0,1,1,3,2,0,1,0,6
삼성생명,60,023,200703,01,홍보람,F,12:16,1-4,2-3,0-0,0,1,1,1,1,0,0,0,8
삼성생명,60,023,200703,01,박태은,G,10:00,1-3,1-1,0-0,0,2,2,2,2,0,1,0,5
삼성생명,60,023,200703,01,이유미,F,10:00,1-1,0-0,0-0,1,1,2,1,1,0,1,0,2
삼성생명,60,023,200703,01,팀합계,팀합계,200:00,26-52,7-18,4-5,9,22,31,19,24,9,17,6,77
