team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신세계,54,023,200703,01,김정은,F,40:00,4-12,2-5,9-12,2,0,2,1,4,1,3,1,23
신세계,54,023,200703,01,핀스트라,C,40:00,7-15,0-0,3-8,3,14,17,1,4,0,5,1,17
신세계,54,023,200703,01,박세미,G,32:59,1-4,1-1,8-9,1,2,3,7,5,1,5,0,13
신세계,54,023,200703,01,장선형,F,29:48,1-3,0-1,2-2,3,5,8,2,5,3,1,0,4
신세계,54,023,200703,01,양선애,G,27:29,0-1,1-2,2-2,1,3,4,0,2,5,4,0,5
신세계,54,023,200703,01,진신혜,C,13:32,1-1,0-1,0-0,0,2,2,1,2,1,0,0,2
신세계,54,023,200703,01,박은진,G,05:30,0-3,0-0,2-2,0,0,0,0,0,1,0,0,2
신세계,54,023,200703,01,임영희,G,04:30,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
신세계,54,023,200703,01,박선영,G,03:22,0-0,0-0,0-0,0,1,1,0,0,0,1,0,0
신세계,54,023,200703,01,양지희,C,02:49,0-0,0-0,0-0,0,1,1,0,1,0,1,0,0
신세계,54,023,200703,01,안소현,F,00:01,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
신세계,54,023,200703,01,팀합계,팀합계,200:00,14-39,4-10,26-35,10,28,38,12,23,12,21,2,66
