team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
금호생명,49,023,200703,01,신정자,F,39:49,4-7,0-0,0-0,3,5,8,3,3,0,1,1,8
금호생명,49,023,200703,01,김경희,F,37:25,5-9,3-6,3-4,1,1,2,1,2,1,1,0,22
금호생명,49,023,200703,01,비어드,G,35:08,8-16,1-3,2-3,5,16,21,1,3,3,4,0,21
금호생명,49,023,200703,01,정미란,F,33:26,4-5,0-2,2-2,1,1,2,3,4,3,4,1,10
금호생명,49,023,200703,01,조은주,F,23:22,0-2,2-6,0-0,0,2,2,1,3,0,2,0,6
금호생명,49,023,200703,01,강주림,F,11:05,1-2,0-2,0-0,0,0,0,0,3,0,0,0,2
금호생명,49,023,200703,01,김선혜,G,06:44,0-0,0-0,0-0,0,0,0,1,1,0,0,0,0
금호생명,49,023,200703,01,홍정애,F,05:54,0-1,0-0,2-2,0,0,0,0,0,0,1,0,2
금호생명,49,023,200703,01,고아라,G,04:19,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
금호생명,49,023,200703,01,이언주,G,02:48,0-0,0-0,0-0,0,1,1,0,0,0,1,0,0
금호생명,49,023,200703,01,팀합계,팀합계,200:00,22-42,6-19,9-11,10,26,36,10,19,7,14,2,71
