team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
금호생명,58,023,200703,01,비어드,G,40:00,13-18,0-1,5-9,2,5,7,4,1,2,1,3,31
금호생명,58,023,200703,01,김경희,F,30:52,1-1,1-4,4-7,0,1,1,2,1,0,1,0,9
금호생명,58,023,200703,01,홍정애,F,27:48,7-13,0-0,0-0,1,6,7,3,3,3,0,0,14
금호생명,58,023,200703,01,정미란,F,24:32,1-2,1-4,0-0,1,1,2,2,3,1,1,0,5
금호생명,58,023,200703,01,김선혜,G,18:48,0-2,0-3,1-2,1,0,1,1,0,1,0,0,1
금호생명,58,023,200703,01,조은주,F,18:44,2-5,0-1,0-0,0,1,1,0,2,0,0,0,4
금호생명,58,023,200703,01,고아라,G,11:12,2-4,0-0,0-2,2,2,4,1,0,1,1,0,4
금호생명,58,023,200703,01,강주림,F,09:08,1-1,0-2,2-3,0,0,0,1,1,1,0,0,4
금호생명,58,023,200703,01,이언주,G,08:48,0-0,0-1,0-0,0,0,0,1,2,1,0,0,0
금호생명,58,023,200703,01,이순아,F,05:04,1-1,0-1,0-0,0,2,2,0,0,0,0,0,2
금호생명,58,023,200703,01,정안나,F,05:04,1-2,0-0,0-0,0,0,0,0,1,0,1,0,2
금호생명,58,023,200703,01,팀합계,팀합계,200:00,29-49,2-17,12-23,7,18,25,15,14,10,5,3,76
