team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
삼성생명,51,023,200703,01,변연하,F,37:06,3-8,3-7,7-8,1,2,3,8,3,2,1,0,22
삼성생명,51,023,200703,01,잭슨,C,37:06,20-30,3-7,7-9,9,8,17,0,2,2,0,1,56
삼성생명,51,023,200703,01,박정은,F,34:07,1-5,1-6,0-0,1,3,4,3,5,1,1,0,5
삼성생명,51,023,200703,01,나에스더,C,33:07,3-4,0-0,0-0,2,4,6,2,4,0,0,0,6
삼성생명,51,023,200703,01,김채원,F,29:15,0-0,0-1,0-0,0,2,2,0,3,0,0,0,0
삼성생명,51,023,200703,01,김영화,G,07:41,1-2,0-0,1-1,0,1,1,2,1,1,1,0,3
삼성생명,51,023,200703,01,박태은,G,06:48,0-0,0-0,0-0,0,1,1,0,1,1,1,0,0
삼성생명,51,023,200703,01,이종애,C,05:46,0-0,0-0,0-0,0,0,0,3,0,0,0,0,0
삼성생명,51,023,200703,01,김아름,C,04:01,1-1,0-0,0-0,1,1,2,0,1,0,1,0,2
삼성생명,51,023,200703,01,홍보람,F,02:54,1-3,0-1,0-0,1,0,1,0,0,0,0,0,2
삼성생명,51,023,200703,01,이유미,F,02:09,0-0,0-0,0-0,0,0,0,0,0,1,0,0,0
삼성생명,51,023,200703,01,팀합계,팀합계,200:00,30-53,7-22,15-18,15,22,37,18,20,8,5,1,96
