team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KB스타즈,27,023,200702,01,그리피스,C,36:59,8-21,0-0,7-8,11,14,25,0,4,3,1,0,23
KB스타즈,27,023,200702,01,김지현,G,33:56,0-5,1-5,2-2,2,2,4,2,2,0,3,0,5
KB스타즈,27,023,200702,01,김지윤,G,32:18,3-7,1-1,0-2,0,3,3,6,1,0,3,0,9
KB스타즈,27,023,200702,01,정선화,C,24:37,0-4,0-0,1-2,0,3,3,1,2,0,4,1,1
KB스타즈,27,023,200702,01,이경희,F,18:44,0-4,1-4,0-0,3,1,4,0,4,0,0,0,3
KB스타즈,27,023,200702,01,김수연,F,18:24,2-5,0-0,2-4,1,9,10,0,2,0,0,1,6
KB스타즈,27,023,200702,01,곽주영,F,12:59,1-3,1-4,0-0,0,1,1,0,1,0,0,0,5
KB스타즈,27,023,200702,01,김나연,G,12:41,0-0,0-2,0-0,0,0,0,0,3,1,2,0,0
KB스타즈,27,023,200702,01,한서윤,G,09:22,1-4,0-1,0-0,1,2,3,1,1,0,0,0,2
KB스타즈,27,023,200702,01,팀합계,팀합계,200:00,15-53,4-17,12-18,18,35,53,10,20,4,13,2,54
