team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,21,033,201211,01,이경은,G,38:58,3-8,0-0,0-0,1,4,5,4,3,0,1,0,6
KDB생명,21,033,201211,01,한채진,F,38:58,4-8,3-4,5-6,2,3,5,5,3,1,4,2,22
KDB생명,21,033,201211,01,곽주영,C,35:28,3-10,0-2,2-3,3,3,6,1,2,1,1,0,8
KDB생명,21,033,201211,01,신정자,C,25:41,3-7,0-0,0-0,3,3,6,3,2,2,2,1,6
KDB생명,21,033,201211,01,조은주,F,25:07,3-8,0-0,1-1,0,2,2,0,2,0,4,1,7
KDB생명,21,033,201211,01,김소담,C,12:51,0-1,0-0,0-0,0,6,6,1,2,0,0,2,0
KDB생명,21,033,201211,01,김보미,F,10:54,0-2,0-1,0-0,0,0,0,0,0,0,1,0,0
KDB생명,21,033,201211,01,원진아,C,06:00,2-3,0-0,0-0,0,0,0,0,2,0,1,0,4
KDB생명,21,033,201211,01,노현지,F,05:01,0-0,1-1,0-0,0,0,0,0,0,0,1,0,3
KDB생명,21,033,201211,01,김유경,G,01:02,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
KDB생명,21,033,201211,01,팀합계,팀합계,200:00,18-47,4-8,8-10,9,21,30,14,16,4,16,6,56
