team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KEB하나,23,033,201211,01,박은진,F,27:23,2-5,1-4,3-4,0,4,4,0,1,0,2,1,10
KEB하나,23,033,201211,01,박하나,G,26:03,2-2,1-3,0-0,1,1,2,1,4,3,3,0,7
KEB하나,23,033,201211,01,진신혜,C,24:43,2-10,0-0,1-1,1,2,3,1,2,0,3,1,5
KEB하나,23,033,201211,01,김하정,G,20:57,0-2,1-2,2-2,1,3,4,1,1,1,2,0,5
KEB하나,23,033,201211,01,김정은,F,20:22,3-3,0-1,4-4,1,1,2,2,1,0,3,1,10
KEB하나,23,033,201211,01,허윤자,C,17:54,1-3,0-0,0-0,2,1,3,2,2,1,3,0,2
KEB하나,23,033,201211,01,김지현,G,16:14,1-2,0-3,2-4,1,0,1,2,0,2,0,0,4
KEB하나,23,033,201211,01,염윤아,F,13:29,2-4,0-0,1-2,2,2,4,0,0,1,1,0,5
KEB하나,23,033,201211,01,김지윤,G,12:49,2-3,0-0,2-2,0,0,0,1,2,0,0,0,6
KEB하나,23,033,201211,01,양선애,G,10:06,0-0,0-1,0-0,0,0,0,0,0,0,0,0,0
KEB하나,23,033,201211,01,김나연,G,10:00,1-2,0-1,0-0,0,2,2,1,2,1,2,0,2
KEB하나,23,033,201211,01,팀합계,팀합계,200:00,16-36,3-15,15-19,9,16,25,11,15,9,19,3,56
