team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
삼성생명,11,042,202111,01,배혜윤,C,34:21,4-11,0-0,3-4,3,6,9,3,1,0,1,2,11
삼성생명,11,042,202111,01,이명관,F,34:15,2-5,3-6,1-2,1,1,2,1,4,0,1,0,14
삼성생명,11,042,202111,01,윤예빈,G,32:28,3-8,2-3,2-3,5,5,10,4,4,1,3,0,14
삼성생명,11,042,202111,01,강유림,F,25:16,1-4,0-1,0-0,0,3,3,0,4,0,2,2,2
삼성생명,11,042,202111,01,이주연,G,23:58,1-3,0-1,0-0,1,4,5,0,1,0,0,0,2
삼성생명,11,042,202111,01,신이슬,G,12:18,2-3,0-1,1-1,1,2,3,0,0,1,0,0,5
삼성생명,11,042,202111,01,김단비,F,11:39,1-5,0-3,0-0,1,2,3,2,2,1,0,0,2
삼성생명,11,042,202111,01,박혜미,F,10:30,0-2,0-1,0-0,0,1,1,1,1,1,0,0,0
삼성생명,11,042,202111,01,이해란,F,09:18,4-6,0-0,2-2,1,0,1,0,2,0,0,0,10
삼성생명,11,042,202111,01,조수아,G,05:57,1-4,0-1,0-0,0,0,0,0,0,2,0,0,2
삼성생명,11,042,202111,01,팀합계,팀합계,200:00,19-51,5-17,9-12,13,24,37,11,19,6,7,4,62
