team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,33,042,202112,01,김진영,F,36:55,6-14,0-0,2-3,6,4,10,0,3,0,0,0,14
BNK 썸,33,042,202112,01,안혜지,G,36:09,1-4,1-4,0-0,0,3,3,7,3,0,1,0,5
BNK 썸,33,042,202112,01,이소희,G,34:50,3-8,4-7,3-4,0,2,2,1,3,1,1,0,21
BNK 썸,33,042,202112,01,진안,C,32:42,11-18,0-0,4-7,5,8,13,1,5,0,2,1,26
BNK 썸,33,042,202112,01,김한별,F,28:13,3-4,2-3,2-2,1,2,3,11,1,2,1,1,14
BNK 썸,33,042,202112,01,노현지,F,12:25,0-0,1-2,0-0,2,0,2,1,1,1,1,0,3
BNK 썸,33,042,202112,01,이사빈,G,09:56,0-2,0-0,3-4,1,2,3,1,3,1,0,1,3
BNK 썸,33,042,202112,01,김희진,G,03:58,0-0,0-1,0-0,0,1,1,0,0,0,0,0,0
BNK 썸,33,042,202112,01,김지은,F,03:32,0-0,0-2,0-0,0,1,1,0,1,0,0,0,0
BNK 썸,33,042,202112,01,문지영,C,01:20,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,33,042,202112,01,팀합계,팀합계,200:00,24-50,8-19,14-20,15,23,38,22,20,5,6,3,86
