team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,14,042,202111,01,진안,C,37:38,9-17,0-0,4-5,2,10,12,2,4,1,1,3,22
BNK 썸,14,042,202111,01,김진영,F,33:21,5-8,0-0,6-8,9,4,13,8,4,0,1,0,16
BNK 썸,14,042,202111,01,강아정,F,33:14,2-3,4-11,0-0,2,1,3,3,2,3,0,0,16
BNK 썸,14,042,202111,01,이소희,G,31:43,0-4,1-10,5-6,2,1,3,2,2,1,1,0,8
BNK 썸,14,042,202111,01,안혜지,G,26:38,0-4,5-7,0-0,1,0,1,9,5,0,5,0,15
BNK 썸,14,042,202111,01,김한별,F,16:44,2-3,0-2,0-0,2,6,8,2,2,0,0,0,4
BNK 썸,14,042,202111,01,이사빈,G,07:56,0-0,0-1,2-2,0,0,0,1,0,0,1,1,2
BNK 썸,14,042,202111,01,노현지,F,04:44,1-1,0-1,0-0,0,0,0,0,2,0,0,0,2
BNK 썸,14,042,202111,01,김희진,G,03:24,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,14,042,202111,01,김시온,G,02:58,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
BNK 썸,14,042,202111,01,김지은,F,01:22,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
BNK 썸,14,042,202111,01,이주하,G,00:18,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,14,042,202111,01,팀합계,팀합계,200:00,19-40,10-32,17-21,18,22,40,27,23,5,9,4,85
