team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,59,042,202201,01,정예림,G,39:07,3-9,1-3,4-6,5,9,14,2,2,1,3,0,13
하나은행,59,042,202201,01,신지현,G,37:43,6-13,1-4,6-6,0,3,3,6,1,1,5,0,21
하나은행,59,042,202201,01,양인영,C,34:50,6-10,0-0,0-1,3,9,12,0,3,1,6,0,12
하나은행,59,042,202201,01,김지영,G,32:44,2-6,0-3,0-0,0,0,0,5,5,1,4,0,4
하나은행,59,042,202201,01,김단아,F,28:58,3-3,0-1,0-0,0,2,2,0,3,0,1,1,6
하나은행,59,042,202201,01,이지우,G,10:59,0-2,0-1,2-2,1,1,2,1,4,1,1,0,2
하나은행,59,042,202201,01,이하은,C,10:06,3-6,0-0,2-4,3,1,4,0,0,0,2,0,8
하나은행,59,042,202201,01,이채은,G,02:23,0-0,0-0,0-0,1,0,1,0,0,0,1,2,0
하나은행,59,042,202201,01,김하나,C,02:17,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
하나은행,59,042,202201,01,최민주,F,00:53,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
하나은행,59,042,202201,01,팀합계,팀합계,200:00,24-51,2-12,14-19,13,25,38,14,18,5,23,3,68
