team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,90,042,202203,01,강아정,F,24:12,0-2,3-6,1-3,1,4,5,1,0,0,0,0,10
BNK 썸,90,042,202203,01,김진영,F,20:25,1-5,1-2,0-0,4,9,13,1,3,0,4,0,5
BNK 썸,90,042,202203,01,안혜지,G,19:59,0-0,1-1,0-0,0,1,1,7,1,2,0,0,3
BNK 썸,90,042,202203,01,문지영,C,19:26,2-6,0-0,1-2,0,4,4,2,0,0,0,0,5
BNK 썸,90,042,202203,01,김시온,G,18:53,2-3,1-3,3-3,1,3,4,3,2,0,0,1,10
BNK 썸,90,042,202203,01,진안,C,17:08,5-12,0-0,0-2,3,3,6,1,0,0,0,1,10
BNK 썸,90,042,202203,01,이소희,G,15:07,2-5,2-3,0-0,0,1,1,1,2,0,1,0,10
BNK 썸,90,042,202203,01,이사빈,G,14:49,0-3,0-0,0-0,0,3,3,0,2,0,1,0,0
BNK 썸,90,042,202203,01,김지은,F,11:02,3-4,0-1,0-0,2,2,4,1,0,0,0,0,6
BNK 썸,90,042,202203,01,최민주,C,09:49,1-1,0-0,0-0,0,3,3,0,2,0,0,0,2
BNK 썸,90,042,202203,01,노현지,F,09:38,3-3,1-1,0-0,1,0,1,0,0,0,0,0,9
BNK 썸,90,042,202203,01,김희진,G,06:32,0-2,0-1,0-0,1,1,2,0,0,0,0,0,0
BNK 썸,90,042,202203,01,고세림,F,04:47,0-1,0-0,2-2,0,0,0,1,0,0,0,0,2
BNK 썸,90,042,202203,01,이주하,G,04:47,1-1,1-1,0-0,0,0,0,1,0,0,1,0,5
BNK 썸,90,042,202203,01,김선희,F,03:26,0-0,0-1,1-2,0,1,1,0,0,0,0,0,1
BNK 썸,90,042,202203,01,팀합계,팀합계,200:00,20-48,10-20,8-14,13,35,48,19,12,2,7,2,78
