  Fetching DataLab: season=042 index=04 (id=04201041)...
  Fetching DataLab: season=042 index=05 (id=04201051)...
  Fetching DataLab: season=042 index=06 (id=04201061)...
  Fetching DataLab: season=042 index=07 (id=04201071)...
  Fetching DataLab: season=042 index=08 (id=04201081)...
  Fetching DataLab: season=042 index=09 (id=04201091)...
  Fetching DataLab: season=042 index=10 (id=04201101)...
  Fetching DataLab: season=042 index=11 (id=04201111)...
  Fetching DataLab: season=042 index=12 (id=04201121)...
  Fetching DataLab: season=042 index=13 (id=04201131)...
  Fetching DataLab: season=042 index=14 (id=04201141)...
  Fetching DataLab: season=042 index=15 (id=04201151)...
  Fetching DataLab: season=041 index=01 (id=04101011)...
  Fetching DataLab: season=041 index=02 (id=04101021)...
  Fetching DataLab: season=041 index=03 (id=04101031)...
  Fetching DataLab: season=041 index=04 (id=04101041)...
  Fetching DataLab: season=041 index=05 (id=04101051)...
  Fetching DataLab: season=041 index=06 (id=04101061)...
  Fetching DataLab: season=041 index=07 (id=04101071)...
  Fetching DataLab: season=041 index=08 (id=04101081)...
  Fetching DataLab: season=041 index=09 (id=04101091)...
  Fetching DataLab: season=041 index=10 (id=04101101)...
  Fetching DataLab: season=041 index=11 (id=04101111)...
  Fetching DataLab: season=041 index=12 (id=04101121)...
  Fetching DataLab: season=041 index=13 (id=04101131)...
  Fetching DataLab: season=041 index=14 (id=04101141)...
  Fetching DataLab: season=041 index=15 (id=04101151)...
  Fetching DataLab: season=040 index=01 (id=04001011)...
  Fetching DataLab: season=040 index=02 (id=04001021)...
  Fetching DataLab: season=040 index=03 (id=04001031)...
  Fetching DataLab: season=040 index=04 (id=04001041)...
  Fetching DataLab: season=040 index=05 (id=04001051)...
  Fetching DataLab: season=040 index=06 (id=04001061)...
  Fetching DataLab: season=040 index=07 (id=04001071)...
  Fetching DataLab: season=040 index=08 (id=04001081)...
  Fetching DataLab: season=040 index=09 (id=04001091)...
  Fetching DataLab: season=040 index=10 (id=04001101)...
  Fetching DataLab: season=040 index=11 (id=04001111)...
  Fetching DataLab: season=040 index=12 (id=04001121)...
  Fetching DataLab: season=040 index=13 (id=04001131)...
  Fetching DataLab: season=040 index=14 (id=04001141)...
  Fetching DataLab: season=040 index=15 (id=04001151)...
  Fetching DataLab: season=039 index=01 (id=03901011)...
  Fetching DataLab: season=039 index=02 (id=03901021)...
  Fetching DataLab: season=039 index=03 (id=03901031)...
  Fetching DataLab: season=039 index=04 (id=03901041)...
  Fetching DataLab: season=039 index=05 (id=03901051)...
  Fetching DataLab: season=039 index=06 (id=03901061)...
  Fetching DataLab: season=039 index=07 (id=03901071)...
  Fetching DataLab: season=039 index=08 (id=03901081)...
  Fetching DataLab: season=039 index=09 (id=03901091)...
  Fetching DataLab: season=039 index=10 (id=03901101)...
  Fetching DataLab: season=039 index=11 (id=03901111)...
  Fetching DataLab: season=039 index=12 (id=03901121)...
  Fetching DataLab: season=039 index=13 (id=03901131)...
  Fetching DataLab: season=039 index=14 (id=03901141)...
  Fetching DataLab: season=039 index=15 (id=03901151)...
  Fetching DataLab: season=038 index=01 (id=03801011)...
  Fetching DataLab: season=038 index=02 (id=03801021)...
  Fetching DataLab: season=038 index=03 (id=03801031)...
  Fetching DataLab: season=038 index=04 (id=03801041)...
  Fetching DataLab: season=038 index=05 (id=03801051)...
  Fetching DataLab: season=038 index=06 (id=03801061)...
  Fetching DataLab: season=038 index=07 (id=03801071)...
  Fetching DataLab: season=038 index=08 (id=03801081)...
  Fetching DataLab: season=038 index=09 (id=03801091)...
  Fetching DataLab: season=038 index=10 (id=03801101)...
  Fetching DataLab: season=038 index=11 (id=03801111)...
  Fetching DataLab: season=038 index=12 (id=03801121)...
  Fetching DataLab: season=038 index=13 (id=03801131)...
  Fetching DataLab: season=038 index=14 (id=03801141)...
  Fetching DataLab: season=038 index=15 (id=03801151)...
  Fetching DataLab: season=037 index=01 (id=03701011)...
  Fetching DataLab: season=037 index=02 (id=03701021)...
  Fetching DataLab: season=037 index=03 (id=03701031)...
  Fetching DataLab: season=037 index=04 (id=03701041)...
  Fetching DataLab: season=037 index=05 (id=03701051)...
  Fetching DataLab: season=037 index=06 (id=03701061)...
  Fetching DataLab: season=037 index=07 (id=03701071)...
  Fetching DataLab: season=037 index=08 (id=03701081)...
  Fetching DataLab: season=037 index=09 (id=03701091)...
  Fetching DataLab: season=037 index=10 (id=03701101)...
  Fetching DataLab: season=037 index=11 (id=03701111)...
  Fetching DataLab: season=037 index=12 (id=03701121)...
  Fetching DataLab: season=037 index=13 (id=03701131)...
  Fetching DataLab: season=037 index=14 (id=03701141)...
  Fetching DataLab: season=037 index=15 (id=03701151)...
  Fetching DataLab: season=036 index=01 (id=03601011)...
  Fetching DataLab: season=036 index=02 (id=03601021)...
  Fetching DataLab: season=036 index=03 (id=03601031)...
  Fetching DataLab: season=036 index=04 (id=03601041)...
  Fetching DataLab: season=036 index=05 (id=03601051)...
  Fetching DataLab: season=036 index=06 (id=03601061)...
  Fetching DataLab: season=036 index=07 (id=03601071)...
  Fetching DataLab: season=036 index=08 (id=03601081)...
  Fetching DataLab: season=036 index=09 (id=03601091)...
  Fetching DataLab: season=036 index=10 (id=03601101)...
  Fetching DataLab: season=036 index=11 (id=03601111)...
  Fetching DataLab: season=036 index=12 (id=03601121)...
  Fetching DataLab: season=036 index=13 (id=03601131)...
  Fetching DataLab: season=036 index=14 (id=03601141)...
  Fetching DataLab: season=036 index=15 (id=03601151)...
  Fetching DataLab: season=035 index=01 (id=03501011)...
  Fetching DataLab: season=035 index=02 (id=03501021)...
  Fetching DataLab: season=035 index=03 (id=03501031)...
  Fetching DataLab: season=035 index=04 (id=03501041)...
  Fetching DataLab: season=035 index=05 (id=03501051)...
  Fetching DataLab: season=035 index=06 (id=03501061)...
  Fetching DataLab: season=035 index=07 (id=03501071)...
  Fetching DataLab: season=035 index=08 (id=03501081)...
  Fetching DataLab: season=035 index=09 (id=03501091)...
  Fetching DataLab: season=035 index=10 (id=03501101)...
  Fetching DataLab: season=035 index=11 (id=03501111)...
  Fetching DataLab: season=035 index=12 (id=03501121)...
  Fetching DataLab: season=035 index=13 (id=03501131)...
  Fetching DataLab: season=035 index=14 (id=03501141)...
  Fetching DataLab: season=035 index=15 (id=03501151)...
  Fetching DataLab: season=034 index=01 (id=03401011)...
  Fetching DataLab: season=034 index=02 (id=03401021)...
  Fetching DataLab: season=034 index=03 (id=03401031)...
  Fetching DataLab: season=034 index=04 (id=03401041)...
  Fetching DataLab: season=034 index=05 (id=03401051)...
  Fetching DataLab: season=034 index=06 (id=03401061)...
  Fetching DataLab: season=034 index=07 (id=03401071)...
  Fetching DataLab: season=034 index=08 (id=03401081)...
  Fetching DataLab: season=034 index=09 (id=03401091)...
  Fetching DataLab: season=034 index=10 (id=03401101)...
  Fetching DataLab: season=034 index=11 (id=03401111)...
  Fetching DataLab: season=034 index=12 (id=03401121)...
  Fetching DataLab: season=034 index=13 (id=03401131)...
  Fetching DataLab: season=034 index=14 (id=03401141)...
  Fetching DataLab: season=034 index=15 (id=03401151)...
  Fetching DataLab: season=033 index=01 (id=03301011)...
  Fetching DataLab: season=033 index=02 (id=03301021)...
  Fetching DataLab: season=033 index=03 (id=03301031)...
  Fetching DataLab: season=033 index=04 (id=03301041)...
  Fetching DataLab: season=033 index=05 (id=03301051)...
  Fetching DataLab: season=033 index=06 (id=03301061)...
  Fetching DataLab: season=033 index=07 (id=03301071)...
  Fetching DataLab: season=033 index=08 (id=03301081)...
  Fetching DataLab: season=033 index=09 (id=03301091)...
  Fetching DataLab: season=033 index=10 (id=03301101)...
  Fetching DataLab: season=033 index=11 (id=03301111)...
  Fetching DataLab: season=033 index=12 (id=03301121)...
  Fetching DataLab: season=033 index=13 (id=03301131)...
  Fetching DataLab: season=033 index=14 (id=03301141)...
  Fetching DataLab: season=033 index=15 (id=03301151)...
  Fetching DataLab: season=032 index=01 (id=03201011)...
  Fetching DataLab: season=032 index=02 (id=03201021)...
  Fetching DataLab: season=032 index=03 (id=03201031)...
  Fetching DataLab: season=032 index=04 (id=03201041)...
  Fetching DataLab: season=032 index=05 (id=03201051)...
  Fetching DataLab: season=032 index=06 (id=03201061)...
  Fetching DataLab: season=032 index=07 (id=03201071)...
  Fetching DataLab: season=032 index=08 (id=03201081)...
  Fetching DataLab: season=032 index=09 (id=03201091)...
  Fetching DataLab: season=032 index=10 (id=03201101)...
  Fetching DataLab: season=032 index=11 (id=03201111)...
  Fetching DataLab: season=032 index=12 (id=03201121)...
  Fetching DataLab: season=032 index=13 (id=03201131)...
  Fetching DataLab: season=032 index=14 (id=03201141)...
  Fetching DataLab: season=032 index=15 (id=03201151)...

=== Fetched 292 versus records ===

season,season_name,home_team,away_team,home_win,home_lose
045,2024-2025,KB스타즈,하나은행,4,2
044,2023-2024,KB스타즈,하나은행,6,0
043,2022-2023,KB스타즈,하나은행,3,3
042,2021-2022,KB스타즈,하나은행,6,0
041,2020-2021,KB스타즈,하나은행,5,1
046,2025-2026,BNK썸,KB스타즈,0,1
045,2024-2025,BNK썸,KB스타즈,3,3
044,2023-2024,BNK썸,KB스타즈,0,6
043,2022-2023,BNK썸,KB스타즈,2,4
042,2021-2022,BNK썸,KB스타즈,0,6
046,2025-2026,하나은행,우리은행,2,0
045,2024-2025,하나은행,우리은행,1,5
044,2023-2024,하나은행,우리은행,0,6
043,2022-2023,하나은행,우리은행,0,6
042,2021-2022,하나은행,우리은행,1,5
046,2025-2026,신한은행,BNK썸,0,2
045,2024-2025,신한은행,BNK썸,1,5
044,2023-2024,신한은행,BNK썸,3,3
043,2022-2023,신한은행,BNK썸,2,4
042,2021-2022,신한은행,BNK썸,4,2
046,2025-2026,KB스타즈,BNK썸,2,1
045,2024-2025,KB스타즈,BNK썸,3,3
044,2023-2024,KB스타즈,BNK썸,6,0
043,2022-2023,KB스타즈,BNK썸,4,2
042,2021-2022,KB스타즈,BNK썸,6,0
044,2023-2024,하나은행,우리은행,0,6
043,2022-2023,하나은행,우리은행,0,6
042,2021-2022,하나은행,우리은행,1,5
041,2020-2021,하나은행,우리은행,2,4
040,2019-2020,하나은행,우리은행,0,5
045,2024-2025,신한은행,KB스타즈,0,1
044,2023-2024,신한은행,KB스타즈,0,6
043,2022-2023,신한은행,KB스타즈,5,1
042,2021-2022,신한은행,KB스타즈,1,5
041,2020-2021,신한은행,KB스타즈,2,4
045,2024-2025,KB스타즈,신한은행,1,1
044,2023-2024,KB스타즈,신한은행,6,0
043,2022-2023,KB스타즈,신한은행,1,5
042,2021-2022,KB스타즈,신한은행,5,1
041,2020-2021,KB스타즈,신한은행,4,2
045,2024-2025,KB스타즈,우리은행,1,1
044,2023-2024,KB스타즈,우리은행,4,2
043,2022-2023,KB스타즈,우리은행,0,6
042,2021-2022,KB스타즈,우리은행,3,3
041,2020-2021,KB스타즈,우리은행,2,4
045,2024-2025,우리은행,KB스타즈,2,1
044,2023-2024,우리은행,KB스타즈,2,4
043,2022-2023,우리은행,KB스타즈,6,0
042,2021-2022,우리은행,KB스타즈,3,3
041,2020-2021,우리은행,KB스타즈,4,2
045,2024-2025,삼성생명,BNK썸,2,2
044,2023-2024,삼성생명,BNK썸,5,1
043,2022-2023,삼성생명,BNK썸,2,4
042,2021-2022,삼성생명,BNK썸,3,3
041,2020-2021,삼성생명,BNK썸,6,0
045,2024-2025,삼성생명,우리은행,2,2
044,2023-2024,삼성생명,우리은행,1,5
043,2022-2023,삼성생명,우리은행,2,4
042,2021-2022,삼성생명,우리은행,1,5
041,2020-2021,삼성생명,우리은행,1,5
045,2024-2025,신한은행,우리은행,2,3
044,2023-2024,신한은행,우리은행,1,5
043,2022-2023,신한은행,우리은행,2,4
042,2021-2022,신한은행,우리은행,2,4
041,2020-2021,신한은행,우리은행,1,5
043,2022-2023,KB스타즈,하나은행,3,3
042,2021-2022,KB스타즈,하나은행,6,0
041,2020-2021,KB스타즈,하나은행,5,1
040,2019-2020,KB스타즈,하나은행,5,1
039,2018-2019,KB스타즈,하나은행,6,1
044,2023-2024,BNK썸,삼성생명,0,1
043,2022-2023,BNK썸,삼성생명,4,2
042,2021-2022,BNK썸,삼성생명,3,3
041,2020-2021,BNK썸,삼성생명,0,6
040,2019-2020,BNK썸,삼성생명,3,2
044,2023-2024,하나은행,BNK썸,1,1
043,2022-2023,하나은행,BNK썸,0,6
042,2021-2022,하나은행,BNK썸,1,5
041,2020-2021,하나은행,BNK썸,4,2
040,2019-2020,하나은행,BNK썸,4,1
044,2023-2024,삼성생명,우리은행,0,2
043,2022-2023,삼성생명,우리은행,2,4
042,2021-2022,삼성생명,우리은행,1,5
041,2020-2021,삼성생명,우리은행,1,5
040,2019-2020,삼성생명,우리은행,1,5
044,2023-2024,우리은행,KB스타즈,1,2
043,2022-2023,우리은행,KB스타즈,6,0
042,2021-2022,우리은행,KB스타즈,3,3
041,2020-2021,우리은행,KB스타즈,4,2
040,2019-2020,우리은행,KB스타즈,4,2
044,2023-2024,BNK썸,KB스타즈,0,4
043,2022-2023,BNK썸,KB스타즈,2,4
042,2021-2022,BNK썸,KB스타즈,0,6
041,2020-2021,BNK썸,KB스타즈,1,5
040,2019-2020,BNK썸,KB스타즈,2,4
044,2023-2024,KB스타즈,신한은행,4,0
043,2022-2023,KB스타즈,신한은행,1,5
042,2021-2022,KB스타즈,신한은행,5,1
041,2020-2021,KB스타즈,신한은행,4,2
040,2019-2020,KB스타즈,신한은행,4,1
042,2021-2022,신한은행,BNK썸,4,2
041,2020-2021,신한은행,BNK썸,6,0
040,2019-2020,신한은행,BNK썸,4,2
043,2022-2023,우리은행,삼성생명,0,1
042,2021-2022,우리은행,삼성생명,5,1
041,2020-2021,우리은행,삼성생명,5,1
040,2019-2020,우리은행,삼성생명,5,1
039,2018-2019,우리은행,삼성생명,5,2
043,2022-2023,삼성생명,신한은행,1,1
042,2021-2022,삼성생명,신한은행,2,4
041,2020-2021,삼성생명,신한은행,3,3
040,2019-2020,삼성생명,신한은행,4,2
039,2018-2019,삼성생명,신한은행,5,2
043,2022-2023,우리은행,BNK썸,3,0
042,2021-2022,우리은행,BNK썸,4,2
041,2020-2021,우리은행,BNK썸,4,2
040,2019-2020,우리은행,BNK썸,3,2
043,2022-2023,KB스타즈,삼성생명,1,3
042,2021-2022,KB스타즈,삼성생명,5,1
041,2020-2021,KB스타즈,삼성생명,5,1
040,2019-2020,KB스타즈,삼성생명,5,0
039,2018-2019,KB스타즈,삼성생명,5,2
043,2022-2023,신한은행,KB스타즈,3,1
042,2021-2022,신한은행,KB스타즈,1,5
041,2020-2021,신한은행,KB스타즈,2,4
040,2019-2020,신한은행,KB스타즈,1,4
039,2018-2019,신한은행,KB스타즈,1,6
043,2022-2023,삼성생명,KB스타즈,3,2
042,2021-2022,삼성생명,KB스타즈,1,5
041,2020-2021,삼성생명,KB스타즈,1,5
040,2019-2020,삼성생명,KB스타즈,0,5
039,2018-2019,삼성생명,KB스타즈,2,5
041,2020-2021,삼성생명,신한은행,3,3
040,2019-2020,삼성생명,신한은행,4,2
039,2018-2019,삼성생명,신한은행,5,2
038,2017-2018,삼성생명,신한은행,3,4
037,2016-2017,삼성생명,신한은행,3,4
042,2021-2022,BNK썸,KB스타즈,0,1
041,2020-2021,BNK썸,KB스타즈,1,5
040,2019-2020,BNK썸,KB스타즈,2,4
042,2021-2022,하나은행,KB스타즈,0,2
041,2020-2021,하나은행,KB스타즈,1,5
040,2019-2020,하나은행,KB스타즈,1,5
039,2018-2019,하나은행,KB스타즈,1,6
038,2017-2018,하나은행,KB스타즈,1,6
042,2021-2022,KB스타즈,우리은행,1,1
041,2020-2021,KB스타즈,우리은행,2,4
040,2019-2020,KB스타즈,우리은행,2,4
039,2018-2019,KB스타즈,우리은행,5,2
038,2017-2018,KB스타즈,우리은행,4,3
042,2021-2022,우리은행,하나은행,3,0
041,2020-2021,우리은행,하나은행,4,2
040,2019-2020,우리은행,하나은행,5,0
039,2018-2019,우리은행,하나은행,7,0
038,2017-2018,우리은행,하나은행,7,0
042,2021-2022,BNK썸,하나은행,3,1
041,2020-2021,BNK썸,하나은행,2,4
040,2019-2020,BNK썸,하나은행,1,4
042,2021-2022,KB스타즈,삼성생명,4,0
041,2020-2021,KB스타즈,삼성생명,5,1
040,2019-2020,KB스타즈,삼성생명,5,0
039,2018-2019,KB스타즈,삼성생명,5,2
038,2017-2018,KB스타즈,삼성생명,5,2
042,2021-2022,신한은행,하나은행,4,1
041,2020-2021,신한은행,하나은행,5,1
040,2019-2020,신한은행,하나은행,3,3
039,2018-2019,신한은행,하나은행,2,5
038,2017-2018,신한은행,하나은행,4,3
040,2019-2020,KB스타즈,하나은행,5,1
039,2018-2019,KB스타즈,하나은행,6,1
038,2017-2018,KB스타즈,하나은행,6,1
037,2016-2017,KB스타즈,하나은행,4,3
036,2015-2016,KB스타즈,하나은행,4,3
041,2020-2021,신한은행,우리은행,1,0
040,2019-2020,신한은행,우리은행,1,4
039,2018-2019,신한은행,우리은행,0,7
038,2017-2018,신한은행,우리은행,1,6
037,2016-2017,신한은행,우리은행,1,6
041,2020-2021,하나은행,삼성생명,1,1
040,2019-2020,하나은행,삼성생명,3,2
039,2018-2019,하나은행,삼성생명,3,4
038,2017-2018,하나은행,삼성생명,3,4
037,2016-2017,하나은행,삼성생명,3,4
041,2020-2021,신한은행,삼성생명,0,2
040,2019-2020,신한은행,삼성생명,2,4
039,2018-2019,신한은행,삼성생명,2,5
038,2017-2018,신한은행,삼성생명,4,3
037,2016-2017,신한은행,삼성생명,4,3
041,2020-2021,신한은행,KB스타즈,0,3
040,2019-2020,신한은행,KB스타즈,1,4
039,2018-2019,신한은행,KB스타즈,1,6
038,2017-2018,신한은행,KB스타즈,2,5
037,2016-2017,신한은행,KB스타즈,2,5
041,2020-2021,우리은행,BNK썸,3,1
040,2019-2020,우리은행,BNK썸,3,2
041,2020-2021,하나은행,BNK썸,2,2
040,2019-2020,하나은행,BNK썸,4,1
041,2020-2021,BNK썸,하나은행,2,3
040,2019-2020,BNK썸,하나은행,1,4
040,2019-2020,신한은행,BNK썸,1,0
040,2019-2020,KB스타즈,삼성생명,2,0
039,2018-2019,KB스타즈,삼성생명,5,2
038,2017-2018,KB스타즈,삼성생명,5,2
037,2016-2017,KB스타즈,삼성생명,1,6
036,2015-2016,KB스타즈,삼성생명,4,3
040,2019-2020,삼성생명,BNK썸,1,1
040,2019-2020,삼성생명,하나은행,1,2
039,2018-2019,삼성생명,하나은행,4,3
038,2017-2018,삼성생명,하나은행,4,3
037,2016-2017,삼성생명,하나은행,4,3
036,2015-2016,삼성생명,하나은행,4,3
040,2019-2020,KB스타즈,BNK썸,3,1
040,2019-2020,BNK썸,KB스타즈,1,4
038,2017-2018,삼성생명,하나은행,4,3
037,2016-2017,삼성생명,하나은행,4,3
036,2015-2016,삼성생명,하나은행,4,3
035,2014-2015,삼성생명,하나은행,5,2
034,2013-2014,삼성생명,하나은행,6,1
039,2018-2019,신한은행,우리은행,0,1
038,2017-2018,신한은행,우리은행,1,6
037,2016-2017,신한은행,우리은행,1,6
036,2015-2016,신한은행,우리은행,0,7
035,2014-2015,신한은행,우리은행,3,4
039,2018-2019,신한은행,하나은행,0,2
038,2017-2018,신한은행,하나은행,4,3
037,2016-2017,신한은행,하나은행,3,4
036,2015-2016,신한은행,하나은행,2,5
035,2014-2015,신한은행,하나은행,6,1
039,2018-2019,신한은행,하나원큐,0,2
039,2018-2019,우리은행,삼성생명,2,1
038,2017-2018,우리은행,삼성생명,6,1
037,2016-2017,우리은행,삼성생명,7,0
036,2015-2016,우리은행,삼성생명,5,2
035,2014-2015,우리은행,삼성생명,7,0
039,2018-2019,KB스타즈,하나은행,3,1
038,2017-2018,KB스타즈,하나은행,6,1
037,2016-2017,KB스타즈,하나은행,4,3
036,2015-2016,KB스타즈,하나은행,4,3
035,2014-2015,KB스타즈,하나은행,3,4
039,2018-2019,KB스타즈,삼성생명,3,1
038,2017-2018,KB스타즈,삼성생명,5,2
037,2016-2017,KB스타즈,삼성생명,1,6
036,2015-2016,KB스타즈,삼성생명,4,3
035,2014-2015,KB스타즈,삼성생명,6,1
039,2018-2019,삼성생명,하나원큐,5,0
039,2018-2019,하나원큐,삼성생명,0,6
039,2018-2019,하나원큐,KB스타즈,0,6
037,2016-2017,삼성생명,우리은행,0,7
036,2015-2016,삼성생명,우리은행,2,5
035,2014-2015,삼성생명,우리은행,0,7
034,2013-2014,삼성생명,우리은행,2,5
033,2012-2013,삼성생명,우리은행,2,5
038,2017-2018,08,KB스타즈,0,1
037,2016-2017,08,KB스타즈,4,3
036,2015-2016,08,KB스타즈,2,5
035,2014-2015,08,KB스타즈,1,6
034,2013-2014,08,KB스타즈,2,5
038,2017-2018,08,신한은행,0,2
037,2016-2017,08,신한은행,3,4
036,2015-2016,08,신한은행,3,4
035,2014-2015,08,신한은행,1,6
034,2013-2014,08,신한은행,1,6
038,2017-2018,우리은행,08,2,0
037,2016-2017,우리은행,08,7,0
036,2015-2016,우리은행,08,7,0
035,2014-2015,우리은행,08,7,0
034,2013-2014,우리은행,08,6,1
038,2017-2018,우리은행,삼성생명,3,1
037,2016-2017,우리은행,삼성생명,7,0
036,2015-2016,우리은행,삼성생명,5,2
035,2014-2015,우리은행,삼성생명,7,0
034,2013-2014,우리은행,삼성생명,5,2
038,2017-2018,삼성생명,신한은행,2,2
037,2016-2017,삼성생명,신한은행,3,4
036,2015-2016,삼성생명,신한은행,3,4
035,2014-2015,삼성생명,신한은행,3,4
034,2013-2014,삼성생명,신한은행,2,5
038,2017-2018,우리은행,신한은행,4,1
037,2016-2017,우리은행,신한은행,6,1
036,2015-2016,우리은행,신한은행,7,0
035,2014-2015,우리은행,신한은행,4,3
034,2013-2014,우리은행,신한은행,5,2
038,2017-2018,하나은행,신한은행,2,4
037,2016-2017,하나은행,신한은행,4,3
036,2015-2016,하나은행,신한은행,5,2
035,2014-2015,하나은행,신한은행,1,6
034,2013-2014,하나은행,신한은행,3,4
038,2017-2018,우리은행,하나은행,6,0
037,2016-2017,우리은행,하나은행,7,0
036,2015-2016,우리은행,하나은행,4,3
035,2014-2015,우리은행,하나은행,6,1
034,2013-2014,우리은행,하나은행,5,2
