team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
금호생명,28,013,200308,01,강주림,F,39:34,0-3,1-5,0-0,0,2,2,1,5,1,1,1,3
금호생명,28,013,200308,01,마아시,C,39:03,10-26,0-0,0-0,1,8,9,2,4,7,2,1,20
금호생명,28,013,200308,01,곽주영,C,35:21,2-7,0-0,2-2,5,1,6,1,4,1,3,0,6
금호생명,28,013,200308,01,이은영,F,27:40,2-4,0-3,1-1,0,1,1,2,3,0,1,0,5
금호생명,28,013,200308,01,맥케인,G,20:32,2-7,0-2,0-0,1,1,2,3,0,2,1,0,4
금호생명,28,013,200308,01,김수경,G,19:28,1-1,1-1,0-0,0,0,0,0,1,1,2,0,5
금호생명,28,013,200308,01,최미연,G,10:33,0-3,0-0,0-0,0,1,1,0,0,1,0,0,0
금호생명,28,013,200308,01,강민정,F,05:40,0-0,0-0,0-0,1,0,1,0,0,0,0,0,0
금호생명,28,013,200308,01,박은진,F,02:09,0-1,0-0,0-0,0,0,0,0,0,0,1,0,0
금호생명,28,013,200308,01,팀합계,팀합계,200:00,17-52,2-11,3-3,8,14,22,9,17,13,11,2,43
