team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,16,046,202512,01,진안,C,35:32,6-12,0-1,3-4,4,6,10,4,3,2,1,1,15
하나은행,16,046,202512,01,이이지마 사키,F,33:40,6-11,2-5,3-3,4,4,8,3,1,1,1,0,21
하나은행,16,046,202512,01,정현,F,32:56,0-2,2-4,3-4,2,1,3,2,4,2,1,1,9
하나은행,16,046,202512,01,박소희,G,28:26,1-3,3-9,2-2,0,3,3,2,3,0,1,0,13
하나은행,16,046,202512,01,김정은,F,23:13,0-0,2-7,1-2,1,10,11,2,2,1,0,0,7
하나은행,16,046,202512,01,정예림,G,17:01,1-1,0-0,0-0,0,2,2,1,2,0,0,0,2
하나은행,16,046,202512,01,박진영,F,14:29,1-5,0-2,0-0,2,0,2,2,3,0,1,0,2
하나은행,16,046,202512,01,고서연,G,11:34,0-0,0-2,0-0,0,2,2,2,0,0,1,0,0
하나은행,16,046,202512,01,이다현,F,03:09,0-0,0-2,2-2,0,0,0,0,0,0,0,0,2
하나은행,16,046,202512,01,팀합계,팀합계,200:00,15-34,9-32,14-17,13,28,41,18,18,6,6,2,71
