team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,34,046,202512,01,진안,C,35:09,9-16,0-0,2-2,1,6,7,1,2,1,0,0,20
하나은행,34,046,202512,01,이이지마 사키,F,34:52,7-15,2-6,1-2,3,5,8,2,3,4,2,0,21
하나은행,34,046,202512,01,박소희,G,30:01,1-3,1-6,0-0,0,2,2,5,3,0,2,0,5
하나은행,34,046,202512,01,정현,F,29:49,2-3,0-3,4-5,1,2,3,1,2,1,1,0,8
하나은행,34,046,202512,01,김정은,F,23:18,2-7,0-2,0-0,4,3,7,2,2,2,1,2,4
하나은행,34,046,202512,01,정예림,G,18:23,1-2,0-1,0-0,1,4,5,1,2,1,1,1,2
하나은행,34,046,202512,01,고서연,G,09:59,1-2,0-0,0-0,1,1,2,1,3,0,1,0,2
하나은행,34,046,202512,01,박진영,F,09:56,0-0,0-1,0-0,1,2,3,1,0,0,0,0,0
하나은행,34,046,202512,01,양인영,C,08:33,1-3,0-0,0-0,0,1,1,1,1,1,1,0,2
하나은행,34,046,202512,01,팀합계,팀합계,200:00,24-51,3-19,7-9,12,26,38,15,18,10,9,3,64
