team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,29,046,202512,01,박진영,F,33:24,4-10,1-1,0-0,2,5,7,1,2,1,3,0,11
하나은행,29,046,202512,01,진안,C,24:40,4-9,0-0,0-0,1,5,6,1,2,1,4,0,8
하나은행,29,046,202512,01,박소희,G,23:24,0-0,0-2,0-0,0,5,5,5,1,1,3,0,0
하나은행,29,046,202512,01,정현,F,21:41,2-3,0-4,0-0,3,1,4,1,1,3,2,0,4
하나은행,29,046,202512,01,이이지마 사키,F,20:34,1-3,1-5,0-0,1,2,3,1,1,0,4,0,5
하나은행,29,046,202512,01,정예림,G,17:08,0-2,1-3,0-0,2,0,2,0,1,0,1,1,3
하나은행,29,046,202512,01,양인영,C,15:20,1-4,0-0,0-0,3,2,5,1,1,0,2,1,2
하나은행,29,046,202512,01,고서연,G,10:01,1-4,0-1,0-0,0,2,2,1,1,0,0,0,2
하나은행,29,046,202512,01,이다현,F,10:00,0-2,0-2,0-0,0,3,3,0,0,0,0,2,0
하나은행,29,046,202512,01,황윤서,F,09:09,0-3,2-3,0-0,0,0,0,1,1,0,0,0,6
하나은행,29,046,202512,01,김정은,F,08:04,1-2,0-2,0-0,1,2,3,0,2,0,2,0,2
하나은행,29,046,202512,01,하지윤,G,06:35,0-0,1-1,0-0,0,0,0,2,0,0,2,0,3
하나은행,29,046,202512,01,팀합계,팀합계,200:00,14-42,6-24,0-0,13,27,40,14,13,6,23,4,46
