team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,11,046,202511,01,정현,F,33:51,1-2,1-4,0-0,3,7,10,3,2,0,1,2,5
하나은행,11,046,202511,01,정예림,G,32:17,2-4,0-1,0-0,2,6,8,3,2,1,0,1,4
하나은행,11,046,202511,01,박소희,G,30:57,3-6,1-6,4-4,1,4,5,3,1,0,3,0,13
하나은행,11,046,202511,01,이이지마 사키,F,30:27,6-10,2-3,2-2,5,5,10,1,1,1,1,0,20
하나은행,11,046,202511,01,고서연,G,22:04,1-3,1-5,0-0,1,3,4,4,2,0,3,0,5
하나은행,11,046,202511,01,진안,C,20:42,5-8,0-0,1-2,0,2,2,1,5,1,1,1,11
하나은행,11,046,202511,01,김정은,F,16:22,3-5,1-1,0-0,0,4,4,1,2,0,2,1,9
하나은행,11,046,202511,01,박진영,F,07:13,0-1,0-1,0-0,1,1,2,0,3,0,1,0,0
하나은행,11,046,202511,01,양인영,C,06:07,0-2,0-0,0-0,1,0,1,0,0,0,2,0,0
하나은행,11,046,202511,01,팀합계,팀합계,200:00,21-41,6-21,7-8,14,32,46,16,18,3,14,5,67
