team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,37,046,202512,01,정현,F,35:32,1-3,5-6,0-0,1,3,4,3,2,0,2,0,17
하나은행,37,046,202512,01,박소희,G,33:02,2-5,3-12,0-0,1,1,2,7,2,0,1,0,13
하나은행,37,046,202512,01,정예림,G,28:44,3-3,0-0,0-0,3,3,6,6,2,0,1,0,6
하나은행,37,046,202512,01,이이지마 사키,F,24:07,5-7,0-5,2-3,1,2,3,0,1,0,2,0,12
하나은행,37,046,202512,01,진안,C,21:42,6-12,0-0,0-1,2,2,4,4,4,0,0,0,12
하나은행,37,046,202512,01,김정은,F,16:58,1-4,1-2,1-2,0,6,6,2,2,0,2,0,6
하나은행,37,046,202512,01,고서연,G,15:07,2-2,1-2,0-0,0,1,1,1,1,1,0,0,7
하나은행,37,046,202512,01,양인영,C,14:57,4-6,0-0,0-0,3,3,6,1,4,0,1,2,8
하나은행,37,046,202512,01,박진영,F,09:51,0-2,0-2,0-0,2,3,5,0,0,0,1,0,0
하나은행,37,046,202512,01,팀합계,팀합계,200:00,24-44,10-29,3-6,13,24,37,24,18,1,10,2,81
