team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,1,046,202511,01,안혜지,G,35:02,5-10,0-1,0-0,0,1,1,5,2,0,2,0,10
BNK 썸,1,046,202511,01,이소희,G,32:38,1-4,1-5,1-1,1,6,7,5,4,2,2,0,6
BNK 썸,1,046,202511,01,박혜진,G,31:07,1-5,1-3,2-2,2,9,11,3,3,5,2,2,7
BNK 썸,1,046,202511,01,김소니아,F,27:41,4-8,1-1,3-4,2,4,6,3,1,1,3,0,14
BNK 썸,1,046,202511,01,변소정,F,24:48,3-8,0-0,0-0,0,2,2,3,2,0,0,0,6
BNK 썸,1,046,202511,01,김정은,F,24:41,3-5,2-4,2-3,3,2,5,0,2,1,1,0,14
BNK 썸,1,046,202511,01,박성진,C,09:52,1-2,0-0,0-0,1,1,2,0,0,0,1,0,2
BNK 썸,1,046,202511,01,심수현,G,05:18,2-3,0-0,0-0,0,1,1,0,1,0,0,0,4
BNK 썸,1,046,202511,01,김민아,G,04:08,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
BNK 썸,1,046,202511,01,이원정,G,03:23,1-2,0-0,0-0,0,0,0,1,0,0,1,0,2
BNK 썸,1,046,202511,01,스나가와 나츠키,G,01:22,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
BNK 썸,1,046,202511,01,팀합계,팀합계,200:00,21-47,5-14,8-10,9,26,35,20,17,9,12,2,65
