team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
우리은행,7,046,202511,01,김단비,F,36:02,2-6,3-7,3-6,4,8,12,3,3,0,1,0,16
우리은행,7,046,202511,01,이명관,F,35:54,6-12,1-1,6-7,2,5,7,2,1,1,3,0,21
우리은행,7,046,202511,01,이민지,G,26:22,2-4,0-8,0-0,2,2,4,2,2,0,0,2,4
우리은행,7,046,202511,01,변하정,F,25:18,1-2,2-3,0-0,0,4,4,1,5,1,1,0,8
우리은행,7,046,202511,01,김예진,F,25:07,0-0,1-2,0-0,2,1,3,0,3,1,1,0,3
우리은행,7,046,202511,01,세키 나나미,G,24:02,2-5,1-5,0-0,0,2,2,6,5,0,2,0,7
우리은행,7,046,202511,01,강계리,G,21:05,3-3,1-3,3-6,2,3,5,2,3,3,0,0,12
우리은행,7,046,202511,01,박혜미,F,02:32,0-0,0-0,2-2,1,0,1,0,0,0,0,0,2
우리은행,7,046,202511,01,오니즈카 아야노,G,02:12,1-3,0-0,0-0,0,1,1,0,0,0,0,0,2
우리은행,7,046,202511,01,편선우,F,01:26,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
우리은행,7,046,202511,01,팀합계,팀합계,200:00,17-35,9-29,14-21,13,26,39,16,22,6,8,3,75
