team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,17,046,202512,01,안혜지,G,37:05,2-4,1-7,0-0,1,4,5,7,1,0,1,0,7
BNK 썸,17,046,202512,01,박혜진,G,34:14,2-5,1-2,2-2,0,3,3,1,2,1,2,0,9
BNK 썸,17,046,202512,01,김소니아,F,34:07,5-9,1-3,1-1,3,9,12,4,3,2,3,0,14
BNK 썸,17,046,202512,01,이소희,G,31:54,4-7,1-7,5-6,0,2,2,1,2,1,1,0,16
BNK 썸,17,046,202512,01,김도연,C,25:02,3-3,0-0,3-4,2,1,3,0,4,0,1,2,9
BNK 썸,17,046,202512,01,김정은,F,13:24,1-2,0-1,1-2,1,2,3,0,1,0,0,0,3
BNK 썸,17,046,202512,01,스나가와 나츠키,G,09:00,2-4,0-1,0-0,0,2,2,0,0,0,1,0,4
BNK 썸,17,046,202512,01,변소정,F,07:28,0-0,0-0,0-0,0,0,0,0,3,0,0,0,0
BNK 썸,17,046,202512,01,박성진,C,05:42,0-2,0-0,0-0,1,0,1,0,1,1,1,0,0
BNK 썸,17,046,202512,01,이원정,G,01:13,0-1,0-0,0-0,0,0,0,0,1,0,0,0,0
BNK 썸,17,046,202512,01,심수현,G,00:51,0-1,0-0,0-0,0,0,0,0,1,0,0,0,0
BNK 썸,17,046,202512,01,팀합계,팀합계,200:00,19-38,4-21,12-15,8,23,31,13,19,5,10,2,62
